id,cal_age,cal_sigma,rad_res,rad_res_sd,mid1,mid2,wmn,med,mode,mid1_resage,mid2_resage,wmn_resage,med_resage,mode_resage
KR02-15-PC06,13911.0,407.25,13470.0,70.0,11053.0,11802.0,12292.0,12035.0,12025.0,1524.0,1691.0,1480.0,1430.0,1438.0
KR02-15-PC06,14395.0,405.25,13530.0,70.0,11841.0,12096.0,12486.0,12384.0,12407.0,1266.0,1466.0,1205.0,1157.0,1120.0
KR02-15-PC06,15088.0,87.0,13470.0,70.0,12653.0,12656.0,12718.0,12653.0,12639.0,813.0,821.0,826.0,813.0,816.0
KR02-15-PC06,15164.0,89.0,13530.0,70.0,12724.0,12692.0,12712.0,12716.0,12729.0,812.0,839.0,893.0,813.0,815.0
KR02-15-PC06,18630.0,200.0,12900.0,700.0,15412.0,15400.0,15397.0,15263.0,15212.0,-2414.0,-2439.0,-2589.0,-2412.0,-2408.0
SU90-08,2084.0,200.0,3097.0,55.0,1772.0,2018.0,2403.0,2114.0,2104.0,949.0,1083.0,1138.0,976.0,961.0
SU90-08,2084.0,200.0,3407.0,61.0,1772.0,2018.0,2403.0,2114.0,2104.0,1262.0,1392.0,1490.0,1286.0,1268.0
SU90-08,3312.0,200.0,3319.0,56.0,3122.0,3094.0,3088.0,3082.0,3058.0,182.0,234.0,125.0,224.0,270.0
SU90-08,3312.0,200.0,3564.0,60.0,3122.0,3094.0,3088.0,3082.0,3058.0,427.0,480.0,400.0,468.0,516.0
SU90-08,4959.0,200.0,4760.0,62.0,4316.0,4410.0,4452.0,4397.0,4493.0,426.0,340.0,427.0,363.0,319.0
SU90-08,4959.0,200.0,4558.0,61.0,4316.0,4410.0,4452.0,4397.0,4493.0,225.0,138.0,237.0,161.0,116.0
SU90-08,6637.0,200.0,6520.0,70.0,5409.0,5836.0,5896.0,5814.0,5773.0,687.0,676.0,744.0,690.0,731.0
SU90-08,6637.0,200.0,5845.0,69.0,5409.0,5836.0,5896.0,5814.0,5773.0,12.0,0.0,61.0,15.0,56.0
SU90-08,10189.0,200.0,9372.0,89.0,8932.0,9020.0,9077.0,8993.0,8892.0,321.0,336.0,295.0,354.0,473.0
SU90-08,10189.0,200.0,9320.0,82.0,8932.0,9020.0,9077.0,8993.0,8892.0,268.0,284.0,299.0,305.0,424.0
SU90-08,11180.0,200.0,10340.0,40.0,9675.0,9632.0,9558.0,9719.0,9642.0,552.0,702.0,770.0,611.0,727.0
SU90-08,11658.0,200.0,11501.0,94.0,10134.0,10102.0,9991.0,10071.0,10040.0,1394.0,1396.0,1366.0,1416.0,1431.0
SU90-08,12338.0,200.0,11749.0,97.0,10214.0,10710.0,10819.0,10386.0,10369.0,1322.0,1050.0,1025.0,1344.0,1362.0
SU90-08,12338.0,200.0,11482.0,94.0,10214.0,10710.0,10819.0,10386.0,10369.0,1055.0,783.0,767.0,1077.0,1096.0
SU90-08,13128.0,200.0,11811.0,96.0,11302.0,11346.0,11737.0,11236.0,11052.0,548.0,542.0,326.0,583.0,748.0
SU90-08,13128.0,200.0,11913.0,95.0,11302.0,11346.0,11737.0,11236.0,11052.0,650.0,644.0,411.0,685.0,851.0
SU90-08,13407.0,200.0,12460.0,109.0,11060.0,11434.0,11968.0,11535.0,11522.0,930.0,1058.0,1070.0,913.0,937.0
SU90-08,13407.0,200.0,12675.0,96.0,11060.0,11434.0,11968.0,11535.0,11522.0,1150.0,1274.0,1292.0,1129.0,1155.0
SU90-08,13790.0,200.0,12563.0,105.0,11536.0,11578.0,11909.0,11939.0,12024.0,642.0,936.0,1292.0,632.0,602.0
SU90-08,13790.0,200.0,12154.0,45.0,11536.0,11578.0,11909.0,11939.0,12024.0,228.0,582.0,675.0,218.0,125.0
SU90-08,14434.0,200.0,13548.0,113.0,12374.0,12224.0,12367.0,12399.0,12404.0,1168.0,1316.0,1439.0,1157.0,1149.0
SU90-08,14434.0,200.0,13782.0,105.0,12374.0,12224.0,12367.0,12399.0,12404.0,1402.0,1554.0,1679.0,1390.0,1382.0
SU90-08,16634.0,200.0,16677.0,56.0,13707.0,13758.0,14036.0,13749.0,13806.0,2958.0,2933.0,2956.0,2931.0,2898.0
SU90-08,17550.0,200.0,17400.0,156.0,14374.0,14485.0,14499.0,14440.0,14458.0,3004.0,2900.0,2861.0,2980.0,2961.0
SU90-08,18945.0,200.0,18432.0,164.0,15146.0,15548.0,15434.0,15712.0,15769.0,2794.0,2846.0,2919.0,2743.0,2691.0
SU90-08,18945.0,200.0,18515.0,168.0,15146.0,15548.0,15434.0,15712.0,15769.0,2876.0,2928.0,2986.0,2827.0,2776.0
SU90-08,19982.0,200.0,18884.0,167.0,16562.0,16538.0,16557.0,16553.0,16569.0,2340.0,2304.0,2347.0,2338.0,2337.0
SU90-08,19982.0,200.0,18972.0,172.0,16562.0,16538.0,16557.0,16553.0,16569.0,2428.0,2392.0,2385.0,2426.0,2425.0
SU90-08,21565.0,200.0,19467.0,198.0,17748.0,17874.0,18003.0,17794.0,17808.0,1693.0,1594.0,1493.0,1687.0,1683.0
SU90-08,22949.0,200.0,20322.0,73.0,19054.0,18994.0,19178.0,18996.0,18796.0,1276.0,1334.0,1357.0,1320.0,1513.0
SU90-08,23327.0,200.0,20823.0,213.0,19359.0,19367.0,19611.0,19402.0,19377.0,1432.0,1457.0,1494.0,1420.0,1412.0
SU90-08,23511.0,200.0,20954.0,218.0,19502.0,19466.0,19446.0,19488.0,19515.0,1436.0,1425.0,1376.0,1455.0,1471.0
SU90-08,24016.0,200.0,21429.0,85.0,19508.0,19850.0,19911.0,20023.0,20027.0,1489.0,1586.0,1569.0,1405.0,1402.0
SU90-08,24569.0,200.0,21793.0,224.0,20432.0,20333.0,20499.0,20433.0,20378.0,1358.0,1467.0,1567.0,1354.0,1352.0
SU90-08,24569.0,200.0,22454.0,249.0,20432.0,20333.0,20499.0,20433.0,20378.0,2018.0,2121.0,2257.0,2015.0,2013.0
SU90-08,25248.0,200.0,23044.0,260.0,20902.0,21249.0,21783.0,20977.0,21102.0,2098.0,1910.0,1751.0,2089.0,2079.0
SU90-08,25248.0,200.0,22757.0,245.0,20902.0,21249.0,21783.0,20977.0,21102.0,1812.0,1618.0,1448.0,1802.0,1790.0
167-1019,10260.0,149.0,9950.0,110.0,8965.0,8986.0,8819.0,9159.0,9204.0,867.0,882.0,1110.0,840.0,764.0
167-1019,10596.0,181.0,10210.0,120.0,9400.0,9289.0,9252.0,9388.0,9420.0,825.0,838.0,899.0,827.0,832.0
167-1019,12308.0,207.0,11410.0,170.0,10409.0,10680.0,10755.0,10380.0,10371.0,1002.0,752.0,616.0,1010.0,1020.0
167-1019,12535.0,158.0,11580.0,140.0,10516.0,10814.0,10856.0,10499.0,10375.0,1014.0,805.0,581.0,1070.0,1101.0
167-1019,12879.0,97.0,11950.0,110.0,10599.0,10958.0,11115.0,10985.0,11042.0,1000.0,1026.0,973.0,973.0,961.0
167-1019,14632.0,203.0,13350.0,120.0,12441.0,12397.0,12467.0,12437.0,12424.0,908.0,950.0,1048.0,909.0,912.0
167-1019,16940.0,144.0,15080.0,120.0,13972.0,13989.0,14112.0,13899.0,13856.0,1134.0,1076.0,1095.0,1159.0,1187.0
167-1019,18099.0,165.0,16040.0,140.0,14766.0,14904.0,14729.0,14730.0,14708.0,1192.0,1129.0,1108.0,1279.0,1328.0
167-1019,21008.0,267.0,18550.0,210.0,17442.0,17446.0,17804.0,17468.0,17552.0,1150.0,1148.0,918.0,1124.0,1089.0
167-1019,24069.0,329.0,21240.0,280.0,19512.0,20133.0,20930.0,20055.0,20026.0,1236.0,1239.0,850.0,1179.0,1129.0
W8709A-13,10547.0,240.0,9960.0,230.0,8898.0,9226.0,9132.0,9337.0,9221.0,630.0,676.0,877.0,616.0,606.0
W8709A-13,11365.0,110.0,10720.0,70.0,9665.0,9877.0,9762.0,9971.0,10021.0,794.0,869.0,798.0,752.0,736.0
W8709A-13,12142.0,105.0,11200.0,60.0,10356.0,10444.0,10533.0,10357.0,10360.0,846.0,788.0,634.0,842.0,841.0
W8709A-13,13827.0,86.0,12760.0,60.0,11862.0,11956.0,12052.0,12000.0,12022.0,808.0,824.0,753.0,777.0,739.0
W8709A-13,14211.0,121.0,13000.0,90.0,12052.0,12124.0,12146.0,12299.0,12309.0,728.0,838.0,969.0,704.0,692.0
W8709A-13,15210.0,97.0,13700.0,70.0,12760.0,12740.0,12789.0,12751.0,12744.0,942.0,976.0,956.0,945.0,949.0
W8709A-13,15622.0,113.0,14050.0,140.0,13040.0,13024.0,13029.0,13034.0,13047.0,1013.0,1006.0,1022.0,1014.0,1016.0
W8709A-13,15785.0,129.0,14020.0,140.0,13152.0,13156.0,13193.0,13165.0,13200.0,861.0,864.0,843.0,857.0,855.0
W8709A-13,18952.0,123.0,16710.0,120.0,15668.0,15626.0,15416.0,15716.0,15760.0,1033.0,1095.0,883.0,1007.0,983.0
W8709A-13,19205.5,135.0,17030.0,150.0,15904.0,15799.0,15863.0,15939.0,15972.0,1112.0,1209.0,1349.0,1105.0,1099.0
W8709A-13,24771.5,218.0,22000.0,250.0,20568.0,20714.0,21302.0,20567.0,20578.0,1432.0,1414.0,1215.0,1434.0,1438.0
W8709A-13,24988.0,227.0,21910.0,240.0,20792.0,20812.0,21033.0,20697.0,20598.0,1170.0,1040.0,1291.0,1189.0,1211.0
KT89-18-P4,10446.0,179.0,9800.0,133.0,8904.0,9175.0,9040.0,9252.0,9219.0,550.0,573.0,721.0,533.0,531.0
KT89-18-P4,11707.0,169.0,10692.0,108.0,10150.0,10066.0,9997.0,10092.0,10054.0,573.0,674.0,658.0,585.0,598.0
KT89-18-P4,12851.0,90.0,11622.0,101.0,10599.0,10938.0,11062.0,10961.0,10912.0,708.0,727.0,683.0,668.0,651.0
KT89-18-P4,13711.0,116.0,12450.0,91.0,11864.0,11782.0,12121.0,11839.0,11828.0,585.0,686.0,804.0,596.0,614.0
KT89-18-P4,15225.0,148.0,13447.0,113.0,12758.0,12812.0,12873.0,12764.0,12744.0,683.0,680.0,614.0,679.0,676.0
KT89-18-P4,19821.0,538.0,17275.0,478.0,16435.0,16490.0,17060.0,16432.0,16365.0,837.0,928.0,634.0,833.0,829.0
KT89-18-P4,22645.0,323.0,19655.0,303.0,18758.0,18830.0,19183.0,18758.0,18781.0,919.0,834.0,609.0,915.0,910.0
MD01-2420,2497.0,46.0,3010.0,25.0,2462.0,2406.0,2400.0,2464.0,2487.0,548.0,608.0,552.0,546.0,539.0
MD01-2420,8059.0,44.0,7880.0,40.0,7260.0,7240.0,7226.0,7294.0,7306.0,612.0,642.0,599.0,590.0,578.0
MD01-2420,10122.0,53.0,9530.0,40.0,8928.0,9018.0,9060.0,8896.0,8891.0,613.0,516.0,473.0,628.0,639.0
MD01-2420,11729.0,86.0,10700.0,55.0,10119.0,10102.0,10032.0,10102.0,10091.0,588.0,567.0,663.0,593.0,600.0
MD01-2420,12427.0,76.0,11150.0,55.0,10442.0,10639.0,10795.0,10388.0,10372.0,722.0,562.0,406.0,746.0,769.0
MD01-2420,12937.0,83.0,11717.0,88.0,10998.0,10979.0,11065.0,11029.0,11044.0,698.0,742.0,712.0,695.0,693.0
MD01-2420,13373.0,52.0,12150.0,50.0,11482.0,11499.0,11535.0,11510.0,11517.0,654.0,646.0,697.0,641.0,636.0
MD01-2420,13651.0,56.0,12400.0,45.0,11781.0,11785.0,11671.0,11818.0,11826.0,606.0,607.0,631.0,585.0,576.0
MD01-2420,14972.0,221.0,13258.0,141.0,12616.0,12668.0,12916.0,12567.0,12495.0,658.0,594.0,644.0,677.0,700.0
MD01-2420,15310.0,140.0,13510.0,113.0,12810.0,12830.0,12838.0,12841.0,12894.0,685.0,701.0,680.0,677.0,668.0
MD01-2420,15824.0,69.0,13900.0,50.0,13188.0,13152.0,13157.0,13195.0,13205.0,710.0,740.0,779.0,705.0,702.0
MD01-2420,16853.0,84.0,14696.0,70.0,13858.0,13966.0,14191.0,13849.0,13847.0,840.0,769.0,756.0,843.0,847.0
MD01-2420,18863.0,145.0,16457.0,141.0,15156.0,15560.0,15679.0,15599.0,15735.0,896.0,926.0,863.0,868.0,829.0
MD01-2420,19507.0,56.0,17020.0,50.0,16172.0,16232.0,16298.0,16146.0,16125.0,852.0,802.0,762.0,869.0,887.0
MD01-2420,22527.0,72.0,19555.0,60.0,18653.0,18654.0,18919.0,18688.0,18706.0,894.0,944.0,744.0,869.0,853.0
MR06-04_PC04A,10716.0,86.0,10400.0,50.0,9487.0,9416.0,9427.0,9476.0,9431.0,916.0,985.0,1043.0,918.0,936.0
MR06-04_PC04A,11256.0,51.0,10800.0,45.0,9832.0,9800.0,9755.0,9882.0,9930.0,954.0,992.0,1019.0,925.0,886.0
MR06-04_PC04A,11480.0,78.0,10950.0,45.0,10014.0,9896.0,9884.0,10022.0,10025.0,931.0,1048.0,1097.0,927.0,926.0
MR06-04_PC04A,13024.0,60.0,12200.0,60.0,11070.0,11083.0,11135.0,11060.0,11055.0,1105.0,1116.0,1152.0,1130.0,1142.0
MR06-04_PC04A,13903.0,56.0,13000.0,45.0,12033.0,11988.0,11881.0,12033.0,12035.0,968.0,988.0,1041.0,966.0,965.0
MR06-04_PC04A,18608.0,111.0,16600.0,95.0,15260.0,15306.0,15285.0,15214.0,15131.0,1346.0,1310.0,1268.0,1372.0,1412.0
MD02-2461,12589.968,200.0,11032.0,39.0,10518.0,10942.0,11015.0,10548.0,10375.0,87.0,98.0,5.0,482.0,647.0
MD02-2461,13303.97925,200.0,12551.0,46.0,11062.0,11416.0,11984.0,11431.0,11517.0,1130.0,1172.0,922.0,1113.0,1036.0
MD02-2461,15181.998,200.0,11950.0,43.0,12726.0,12800.0,12721.0,12732.0,12739.0,-776.0,-854.0,-803.0,-784.0,-775.0
MD02-2461,16546.88989,200.0,14530.0,58.0,13656.0,13704.0,13747.0,13688.0,13639.0,862.0,824.0,883.0,839.0,837.0
MD02-2461,17520.48449,200.0,15118.0,64.0,14356.0,14463.0,14505.0,14430.0,14456.0,762.0,650.0,734.0,699.0,667.0
MD02-2461,19426.82409,200.0,15518.0,63.0,16118.0,15996.0,15645.0,16063.0,15998.0,-611.0,-500.0,-367.0,-558.0,-497.0
MD02-2461,20254.04148,200.0,15174.0,60.0,16816.0,16825.0,17174.0,16743.0,16711.0,-1620.0,-1629.0,-1793.0,-1573.0,-1555.0
MD02-2461,20938.998,200.0,17130.0,77.0,17345.0,17262.0,17320.0,17393.0,17536.0,-219.0,-125.0,-167.0,-254.0,-366.0
MD02-2461,21783.81415,200.0,18233.0,87.0,17964.0,18144.0,18702.0,17872.0,17823.0,310.0,156.0,-196.0,348.0,376.0
MD02-2461,23108.62184,200.0,18665.0,89.0,18850.0,19190.0,19539.0,19259.0,19309.0,-484.0,-498.0,-640.0,-583.0,-638.0
MD02-2461,24082.28684,200.0,19128.0,94.0,19482.0,19936.0,19959.0,20058.0,20032.0,-922.0,-807.0,-769.0,-944.0,-916.0
MD02-2461,24987.64916,200.0,20193.0,118.0,20794.0,20946.0,20978.0,20695.0,20606.0,-558.0,-761.0,-771.0,-515.0,-478.0
MD02-2461,25743.168,200.0,20931.0,129.0,21407.0,21676.0,22012.0,21365.0,21132.0,-548.0,-706.0,-897.0,-440.0,-334.0
EW0408-26JC,13550.0,200.0,12295.0,30.0,11623.0,11456.0,11811.0,11714.0,11827.0,594.0,848.0,775.0,579.0,470.0
EW0408-26JC,13975.0,160.5,12855.0,40.0,11854.0,11838.0,12059.0,12056.0,12028.0,774.0,1024.0,1087.0,790.0,821.0
EW0408-26JC,14267.0,143.625,13290.0,35.0,12044.0,12126.0,12235.0,12327.0,12395.0,1002.0,1169.0,1150.0,958.0,960.0
EW0408-26JC,14576.0,139.25,13195.0,30.0,12430.0,12410.0,12518.0,12433.0,12431.0,764.0,788.0,796.0,760.0,759.0
EW0408-26JC,14735.0,142.375,13230.0,45.0,12450.0,12500.0,12581.0,12455.0,12471.0,777.0,736.0,724.0,775.0,773.0
EW0408-26JC,15443.5,166.0,13840.0,40.0,12918.0,12947.0,13032.0,12916.0,12914.0,924.0,902.0,798.0,921.0,925.0
EW0408-26JC,16772.5,206.0,15165.0,40.0,13812.0,13834.0,13850.0,13819.0,13825.0,1303.0,1328.0,1355.0,1345.0,1342.0
EW0408-26JC,11800.0,200.0,10330.0,40.0,10186.0,10216.0,10127.0,10151.0,10076.0,150.0,107.0,150.0,174.0,247.0
EW0408-87JC,1529.0,11.5,1640.0,15.0,1637.0,1638.0,1651.0,1628.0,1618.0,4.0,2.0,0.0,8.0,20.0
EW0408-87JC,8337.0,138.75,8520.0,20.0,7534.0,7442.0,7564.0,7491.0,7443.0,986.0,1082.0,1001.0,1024.0,1075.0
EW0408-87JC,11393.0,98.5,10715.0,20.0,9810.0,9882.0,9901.0,9990.0,10020.0,759.0,837.0,774.0,725.0,699.0
EW0408-87JC,11733.0,73.75,10975.0,30.0,10120.0,10144.0,10117.0,10104.0,10092.0,860.0,830.0,822.0,868.0,876.0
EW0408-87JC,12142.0,60.0,11090.0,25.0,10364.0,10327.0,10362.0,10359.0,10359.0,728.0,767.0,728.0,728.0,730.0
EW0408-87JC,12623.0,75.25,11695.0,30.0,10618.0,10692.0,10776.0,10572.0,10592.0,798.0,1012.0,995.0,1126.0,1109.0
EW0408-87JC,13288.0,73.0,12460.0,40.0,11245.0,11447.0,11530.0,11400.0,11376.0,1040.0,1020.0,948.0,1050.0,1080.0
EW0408-87JC,14205.0,114.5,13170.0,40.0,12053.0,12132.0,12201.0,12296.0,12308.0,913.0,1037.0,1092.0,874.0,870.0
EW0408-87JC,14571.0,140.0,13330.0,45.0,12429.0,12398.0,12448.0,12432.0,12425.0,900.0,934.0,955.0,896.0,896.0
EW0408-87JC,15293.0,140.25,13830.0,30.0,12800.0,12826.0,12857.0,12826.0,12889.0,1026.0,1007.0,932.0,1004.0,949.0
EW0408-87JC,15811.0,109.75,14290.0,40.0,13175.0,13180.0,13187.0,13185.0,13209.0,1114.0,1110.0,1126.0,1105.0,1091.0
EW0408-87JC,16134.0,116.75,14560.0,70.0,13401.0,13370.0,13339.0,13397.0,13396.0,1159.0,1176.0,1249.0,1160.0,1163.0
EW0408-87JC,16297.0,130.5,14840.0,70.0,13518.0,13504.0,13567.0,13515.0,13484.0,1324.0,1346.0,1284.0,1323.0,1325.0
EW0408-87JC,16408.0,134.5,14930.0,60.0,13590.0,13624.0,13671.0,13601.0,13618.0,1338.0,1310.0,1269.0,1330.0,1322.0
EW0408-87JC,16969.0,186.0,15060.0,45.0,13977.0,13985.0,14050.0,13923.0,13853.0,1082.0,1076.0,1071.0,1127.0,1198.0
LPAZ21P,10892.0,193.0,15730.0,270.0,9515.0,9540.0,9534.0,9575.0,9586.0,6161.0,6172.0,6284.0,6161.0,6163.0
LPAZ21P,11451.0,256.0,14090.0,60.0,9631.0,9942.0,9978.0,10012.0,10032.0,4192.0,4158.0,4078.0,4086.0,4063.0
LPAZ21P,11574.0,249.0,15630.0,80.0,9652.0,9963.0,9913.0,10044.0,10032.0,5610.0,5646.0,5788.0,5579.0,5585.0
LPAZ21P,11577.0,257.0,14950.0,80.0,9647.0,10038.0,10277.0,10045.0,10032.0,4932.0,4934.0,4832.0,4897.0,4904.0
LPAZ21P,11962.0,298.0,15630.0,90.0,10222.0,10428.0,10530.0,10281.0,10363.0,5397.0,5184.0,5355.0,5369.0,5309.0
LPAZ21P,12229.0,254.0,15280.0,100.0,10342.0,10677.0,10641.0,10367.0,10366.0,4916.0,4628.0,4466.0,4909.0,4913.0
LPAZ21P,12723.0,209.0,16155.0,50.0,10713.0,11046.0,11124.0,10742.0,10910.0,5430.0,5116.0,5047.0,5407.0,5172.0
LPAZ21P,12992.0,128.0,16660.0,100.0,11138.0,11120.0,11483.0,11050.0,11052.0,5555.0,5583.0,5506.0,5597.0,5619.0
LPAZ21P,13577.0,166.0,17060.0,440.0,11382.0,11522.0,11833.0,11743.0,11830.0,5336.0,5376.0,5469.0,5333.0,5332.0
LPAZ21P,13578.0,166.0,17040.0,100.0,11381.0,11522.0,11807.0,11745.0,11826.0,5318.0,5494.0,5722.0,5304.0,5265.0
LPAZ21P,13694.0,156.0,15920.0,110.0,11544.0,11714.0,11733.0,11833.0,11827.0,4084.0,4186.0,4209.0,4077.0,4085.0
LPAZ21P,13941.0,265.0,17600.0,60.0,11530.0,11690.0,12230.0,12043.0,12027.0,5551.0,5930.0,5898.0,5547.0,5566.0
LPAZ21P,14539.0,253.0,17080.0,340.0,12432.0,12232.0,12729.0,12417.0,12408.0,4668.0,4738.0,4884.0,4666.0,4665.0
LPAZ21P,14558.0,255.0,16910.0,340.0,12440.0,12239.0,12512.0,12421.0,12408.0,4492.0,4553.0,4699.0,4490.0,4490.0
LPAZ21P,16356.0,240.0,17800.0,180.0,13555.0,13552.0,13783.0,13567.0,13617.0,4244.0,4213.0,4217.0,4240.0,4236.0
LPAZ21P,16358.5,235.0,17550.0,120.0,13558.0,13549.0,13576.0,13569.0,13617.0,3993.0,3966.0,4064.0,3987.0,3979.0
LPAZ21P,16746.0,203.0,16650.0,160.0,13799.0,13822.0,13852.0,13807.0,13823.0,2838.0,2794.0,2858.0,2844.0,2849.0
LPAZ21P,18493.0,132.0,16560.0,60.0,15222.0,15183.0,15054.0,15187.0,15217.0,1357.0,1363.0,1421.0,1373.0,1374.0
LPAZ21P,18496.0,134.0,17060.0,110.0,15226.0,15184.0,15049.0,15187.0,15215.0,1868.0,1852.0,1899.0,1871.0,1875.0
LPAZ21P,20728.0,164.0,19660.0,70.0,17200.0,17138.0,17196.0,17152.0,17136.0,2462.0,2516.0,2599.0,2498.0,2517.0
LPAZ21P,20917.0,197.0,19560.0,560.0,17340.0,17244.0,17355.0,17362.0,17531.0,2216.0,2239.0,2265.0,2214.0,2214.0
LPAZ21P,21645.0,231.0,20210.0,80.0,17810.0,18002.0,18398.0,17818.0,17813.0,2396.0,2238.0,2023.0,2389.0,2389.0
LPAZ21P,22026.0,204.0,20970.0,190.0,18097.0,18291.0,18344.0,18072.0,17960.0,2874.0,2682.0,2464.0,2890.0,2908.0
LPAZ21P,22030.0,204.0,20940.0,500.0,18101.0,18294.0,18308.0,18076.0,17960.0,2844.0,2750.0,2553.0,2849.0,2855.0
LPAZ21P,23046.0,250.0,21810.0,210.0,19134.0,19138.0,19500.0,19201.0,19307.0,2692.0,2714.0,2611.0,2661.0,2563.0
LPAZ21P,24423.0,219.0,22640.0,100.0,20311.0,20286.0,20537.0,20355.0,20362.0,2318.0,2400.0,2272.0,2287.0,2271.0
LPAZ21P,26702.0,174.0,24910.0,200.0,22398.0,22495.0,23056.0,22406.0,22406.0,2510.0,2466.0,2601.0,2504.0,2500.0
LPAZ21P,26706.0,177.0,25520.0,320.0,22399.0,22518.0,23068.0,22407.0,22405.0,3118.0,3050.0,3014.0,3114.0,3112.0
LPAZ21P,27725.0,130.0,27090.0,300.0,23600.0,23434.0,23437.0,23509.0,23330.0,3525.0,3534.0,3719.0,3544.0,3573.0
LPAZ21P,29461.0,176.0,26560.0,550.0,25178.0,25263.0,25347.0,25258.0,25269.0,1323.0,1382.0,1579.0,1319.0,1316.0
LPAZ21P,31069.0,72.0,29970.0,630.0,26904.0,27006.0,27264.0,26826.0,26707.0,3107.0,3052.0,2917.0,3110.0,3116.0
MD97-2106,25190.0,181.25,22040.0,70.0,20887.0,21119.0,21187.0,20894.0,21094.0,1146.0,924.0,927.0,1140.0,1225.0
MD97-2106,25999.0,192.625,23020.0,100.0,21655.0,21834.0,22319.0,21854.0,21963.0,1326.0,1221.0,1163.0,1194.0,1073.0
MD97-2106,26199.0,239.75,23080.0,100.0,21970.0,22008.0,22261.0,21986.0,21977.0,1104.0,1094.0,1054.0,1087.0,1100.0
MD97-2106,27464.5,245.375,23530.0,140.0,23272.0,23222.0,22679.0,23260.0,23278.0,292.0,290.0,129.0,280.0,256.0
MD97-2106,28343.0,340.25,25880.0,130.0,23330.0,24121.0,24038.0,24141.0,24101.0,1675.0,1759.0,1681.0,1728.0,1759.0
MD97-2106,29272.5,261.5,26190.0,140.0,24994.0,24928.0,24541.0,25177.0,25257.0,1174.0,1164.0,1707.0,1069.0,951.0
MD97-2106,29810.75,270.75,27020.0,160.0,25658.0,25838.0,26244.0,25388.0,25308.0,1417.0,1242.0,986.0,1581.0,1677.0
MD97-2106,30133.0,284.0,26800.0,110.0,25826.0,26134.0,26673.0,25965.0,26041.0,965.0,702.0,445.0,852.0,711.0
ML1208-01PC,5740.5,74.875,5715.0,15.0,5010.0,4969.0,4924.0,5017.0,5075.0,704.0,744.0,796.0,696.0,645.0
ML1208-01PC,9595.5,150.625,9650.0,30.0,8412.0,8605.0,8683.0,8687.0,8698.0,919.0,1054.0,937.0,966.0,944.0
ML1208-01PC,17685.5,728.125,18000.0,250.0,14539.0,14810.0,15131.0,14495.0,14461.0,3367.0,3170.0,3562.0,3474.0,3518.0
VINO19-4-GGC37,2250.0,500.0,6780.0,20.0,1280.0,2313.0,3107.0,2233.0,2425.0,4474.0,4481.0,3910.0,4542.0,4302.0
VINO19-4-GGC37,4000.0,500.0,6660.0,20.0,3008.0,3630.0,4253.0,3690.0,3886.0,2172.0,3034.0,2740.0,2969.0,2779.0
VINO19-4-GGC37,4500.0,500.0,6620.0,20.0,3314.0,4111.0,4923.0,4055.0,4131.0,1914.0,2514.0,2328.0,2564.0,2483.0
VINO19-4-GGC37,6500.0,500.0,6830.0,20.0,4688.0,5918.0,6925.0,5745.0,5771.0,232.0,920.0,335.0,1085.0,1061.0
VINO19-4-GGC37,8000.0,500.0,8025.0,20.0,6168.0,7043.0,7572.0,7259.0,7299.0,-156.0,986.0,882.0,772.0,724.0
VINO19-4-GGC37,9750.0,500.0,8495.0,25.0,7962.0,8384.0,8751.0,8780.0,8887.0,-1079.0,117.0,-117.0,-285.0,-388.0
VINO19-4-GGC37,9792.0,537.5,9310.0,25.0,7962.0,8424.0,8537.0,8796.0,8889.0,-62.0,887.0,816.0,510.0,426.0
VINO19-4-GGC37,10000.0,500.0,9380.0,25.0,7970.0,8596.0,8749.0,8883.0,8886.0,238.0,784.0,858.0,495.0,495.0
VINO19-4-GGC37,10178.0,521.5,10115.0,25.0,8342.0,8785.0,9515.0,9013.0,8886.0,102.0,1336.0,1079.0,1101.0,1229.0
VINO19-4-GGC37,10250.0,500.0,9365.0,30.0,8313.0,8854.0,8867.0,9169.0,8888.0,-615.0,510.0,656.0,206.0,480.0
VINO19-4-GGC37,10684.0,523.5,10170.0,25.0,8702.0,9326.0,9450.0,9467.0,9584.0,550.0,846.0,860.0,699.0,585.0
VINO19-4-GGC37,11182.0,780.0,10640.0,25.0,8824.0,9516.0,10569.0,9825.0,10030.0,-399.0,1132.0,594.0,810.0,606.0
VINO19-4-GGC37,11842.0,487.5,11125.0,35.0,9624.0,10253.0,10909.0,10197.0,10362.0,192.0,880.0,952.0,929.0,767.0
VINO19-4-GGC37,12509.0,417.5,11810.0,30.0,10562.0,10754.0,11403.0,10490.0,10367.0,504.0,1068.0,690.0,1317.0,1439.0
VINO19-4-GGC37,12931.0,411.0,12015.0,30.0,10515.0,11099.0,11426.0,11035.0,11050.0,680.0,922.0,833.0,982.0,970.0
VINO19-4-GGC37,13121.0,304.0,12205.0,30.0,10374.0,11258.0,11571.0,11237.0,11052.0,848.0,952.0,938.0,967.0,1157.0
VINO19-4-GGC37,13323.0,347.5,12385.0,35.0,10486.0,11412.0,11658.0,11481.0,11050.0,894.0,977.0,984.0,911.0,863.0
VINO19-4-GGC37,13458.0,272.5,12675.0,30.0,11057.0,11445.0,11694.0,11595.0,11826.0,1031.0,1238.0,1060.0,1076.0,850.0
