Uncalibrated_age_14C_BP,H82-2,H82-2-2,H82-4,H82-6,H82-8,H82-10,H82-10-2,H82-core-5,H82-core-5-2,H82-core-7,H82-core-14,H82-core-19,H82-core-19-2,H82-core-21,H82-core-25,H82-core-30,H82-core-35,H82-core-42,H82-core-42-2,H82-core-44,H82-core-53,H82-core-53-2,H82-core-56,H82-core-55,H82-core-60,H82-core-60-2,H82-core-65,H82-core-70,H82-core-75,H82-core-80,H82-core-85,H82-core-90,H82-core-95,H82-core-95-2,H82-A1,H82-A2,H82-A3,H82-A4,H82-A5,H82-A5-2,H82-A6,H82-A7,H82-A8,H82-A8-2,H82-A9,H82-A10,H82-A11,H82-A12,H82-A13,H82-A13-2,H82-A14,H82-A15,H82-A16,H82-A16-2,H82-A17,H82-A17-2,H82-A18,H82-A18-2,H82-A19,H82-A19-2,H82-A20,H82-A20-2,H82-A21,H82-A22,H82-A23,H82-A24,H82-A25,H82-A26,H82-A26-2,H82-A27,H82-A28,H82-A29,H82-A29-2,H82-A30,H82-A31,H82-A32,H82-A33,H82-A34,H82-A35,H82-A36
11296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5212504880065916e-06,3.5212504880065916e-06,0.003241617299107628,0.00016266121990690283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000462037309930546,0.005136833205135487,0.005136833205135487,0.00014609151118842343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1842055270685734e-06,3.1842055270685734e-06,0.003357570446268558,0.00017618984516101224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042678616003125844,0.005184281097762632,0.005184281097762632,0.00015763240382419533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9521807741399474e-06,2.9521807741399474e-06,0.0034735235934294883,0.00018971847041512164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000391535010131971,0.005231728990389777,0.005231728990389777,0.0001691732964599672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.720156021211322e-06,2.720156021211322e-06,0.0036145278298041084,0.00020324709566923107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003562838602326834,0.005279176883016923,0.005279176883016923,0.00018619558286050718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4881312682826963e-06,2.4881312682826963e-06,0.003755532066178729,0.00021677572092334047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032103271033339585,0.0053266247756440675,0.0053266247756440675,0.00020321786926104715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2561065153540703e-06,2.2561065153540703e-06,0.0038965363025533486,0.00023030434617744987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029722241693391104,0.005374072668271212,0.005374072668271212,0.00022024015566158713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024081762425445e-06,2.024081762425445e-06,0.004037540538927968,0.0002485323593786709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027341212353442613,0.00543232590769604,0.00543232590769604,0.0002372624420621271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8719635203096401e-06,1.8719635203096401e-06,0.004178544775302589,0.0002667603725798919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024960183013494127,0.005490579147120867,0.005490579147120867,0.00025428472846266705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7198452781938356e-06,1.7198452781938356e-06,0.004341999093337699,0.0002849883857811129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002257915367354564,0.005548832386545694,0.005548832386545694,0.00027928133274419416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5677270360780307e-06,1.5677270360780307e-06,0.004505453411372808,0.0003032163989823339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020198124333597152,0.0056070856259705214,0.0056070856259705214,0.0003042779370257212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156087939622261e-06,1.4156087939622261e-06,0.004668907729407917,0.0003214444121835549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018666242118263015,0.005665338865395349,0.005665338865395349,0.0003292745413072484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2634905518464212e-06,1.2634905518464212e-06,0.004832362047443027,0.0003458924731012965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017134359902928873,0.005732354738348472,0.005732354738348472,0.00035427114558877543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16830329257137e-06,1.16830329257137e-06,0.004995816365478136,0.00037034053401903817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015602477687594733,0.005799370611301595,0.005799370611301595,0.00037926774987030254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0731160332963192e-06,1.0731160332963192e-06,0.005176370777510079,0.0003947885949367797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014070595472260593,0.005866386484254718,0.005866386484254718,0.0004157112445361229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005356925189542021,0.0004192366558545214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012538713256926454,0.005933402357207841,0.005933402357207841,0.00045215473920194333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005537479601573965,0.000443684716772263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001159515413878665,0.0060004182301609645,0.0060004182301609645,0.0004885982338677637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005718034013605907,0.0004763783464817432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010651595020646847,0.00607303280159135,0.00607303280159135,0.0005250417285335841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00589858842563785,0.0005090719761912235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.708035902507047e-05,0.006145647373021736,0.006145647373021736,0.0005614852231994045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006088089008281964,0.0005417656059007037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.764476784367244e-05,0.006218261944452122,0.006218261944452122,0.0006139753708000524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006277589590926076,0.000574459235610184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.820917666227442e-05,0.006290876515882508,0.006290876515882508,0.0006664655184007004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00646709017357019,0.0006071528653196641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.259593525337293e-05,0.006363491087312894,0.006363491087312894,0.0007189556660013484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006656590756214303,0.0006506768645759297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.698269384447146e-05,0.006437082722054342,0.006437082722054342,0.0007714458136019964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068460913388584165,0.0006942008638321953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.136945243556998e-05,0.00651067435679579,0.00651067435679579,0.0008239359612026443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007033989866864349,0.0007377248630884608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57562110266685e-05,0.006584265991537238,0.006584265991537238,0.0008981659392857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007221888394870281,0.0007812488623447265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.014296961776703e-05,0.006657857626278687,0.006657857626278687,0.0009723959173687845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007409786922876213,0.000824772861600992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.686917316119309e-05,0.006731449261020136,0.006731449261020136,0.0010466258954518546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007597685450882144,0.0008821984442291516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359537670461914e-05,0.0067998241758754656,0.0067998241758754656,0.0011208558735349245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007785583978888076,0.0009396240268573112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0321580248045205e-05,0.006868199090730796,0.006868199090730796,0.001195085851617995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007959855046046715,0.0009970496094854706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.704778379147126e-05,0.006936574005586126,0.006936574005586126,0.0012974965873608225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008134126113205355,0.0010544751921136304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.377398733489732e-05,0.007004948920441456,0.007004948920441456,0.0013999073231036499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008308397180363993,0.0011119007747417901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1856637243119134e-05,0.007073323835296787,0.007073323835296787,0.0015023180588464775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008482668247522631,0.0011865105709123421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.993928715134095e-05,0.007128986257589518,0.007128986257589518,0.001604728794589305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008656939314681271,0.0012611203670828944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.802193705956276e-05,0.007184648679882249,0.007184648679882249,0.0017071395303321327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00880542529787679,0.0013357301632534464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.610458696778457e-05,0.00724031110217498,0.00724031110217498,0.0018441521962313915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008953911281072308,0.0014103399594239984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4187236876006383e-05,0.007295973524467711,0.007295973524467711,0.0019811648621306504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009102397264267828,0.0014849497555945504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3021178574686253e-05,0.007351635946760442,0.007351635946760442,0.00211817752802991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
